lwin11,index_date,name,vintage,producer,lwin7,region
10268722012,Jan-21,"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2012,Domaine Comte Georges de Vogue,1026872,Burgundy
10268722011,Jan-21,"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2011,Domaine Comte Georges de Vogue,1026872,Burgundy
10268722010,Jan-21,"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2010,Domaine Comte Georges de Vogue,1026872,Burgundy
10268722009,Jan-21,"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2009,Domaine Comte Georges de Vogue,1026872,Burgundy
10087462017,Jan-21,"Chateau La Conseillante, Pomerol",2017,Chateau La Conseillante,1008746,Bordeaux
10087462016,Jan-21,"Chateau La Conseillante, Pomerol",2016,Chateau La Conseillante,1008746,Bordeaux
10087462015,Jan-21,"Chateau La Conseillante, Pomerol",2015,Chateau La Conseillante,1008746,Bordeaux
10087462014,Jan-21,"Chateau La Conseillante, Pomerol",2014,Chateau La Conseillante,1008746,Bordeaux
10087462013,Jan-21,"Chateau La Conseillante, Pomerol",2013,Chateau La Conseillante,1008746,Bordeaux
10087462012,Jan-21,"Chateau La Conseillante, Pomerol",2012,Chateau La Conseillante,1008746,Bordeaux
10087462011,Jan-21,"Chateau La Conseillante, Pomerol",2011,Chateau La Conseillante,1008746,Bordeaux
10087462010,Jan-21,"Chateau La Conseillante, Pomerol",2010,Chateau La Conseillante,1008746,Bordeaux
10087462009,Jan-21,"Chateau La Conseillante, Pomerol",2009,Chateau La Conseillante,1008746,Bordeaux
10087462008,Jan-21,"Chateau La Conseillante, Pomerol",2008,Chateau La Conseillante,1008746,Bordeaux
10087882017,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2017,Cos d'Estournel,1008788,Bordeaux
10087882016,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2016,Cos d'Estournel,1008788,Bordeaux
10087882015,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2015,Cos d'Estournel,1008788,Bordeaux
10087882014,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2014,Cos d'Estournel,1008788,Bordeaux
10087882013,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2013,Cos d'Estournel,1008788,Bordeaux
10087882012,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2012,Cos d'Estournel,1008788,Bordeaux
10087882011,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2011,Cos d'Estournel,1008788,Bordeaux
10087882010,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2010,Cos d'Estournel,1008788,Bordeaux
10087882009,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2009,Cos d'Estournel,1008788,Bordeaux
10087882008,Jan-21,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2008,Cos d'Estournel,1008788,Bordeaux
10167922017,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2017,Coutet,1016792,Bordeaux
10167922016,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2016,Coutet,1016792,Bordeaux
10167922015,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2015,Coutet,1016792,Bordeaux
10167922014,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2014,Coutet,1016792,Bordeaux
10167922013,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2013,Coutet,1016792,Bordeaux
10167922012,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2012,Coutet,1016792,Bordeaux
10167922011,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2011,Coutet,1016792,Bordeaux
10167922010,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2010,Coutet,1016792,Bordeaux
10167922009,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2009,Coutet,1016792,Bordeaux
10167922008,Jan-21,"Chateau Coutet Premier Cru Classe, Barsac",2008,Chateau Coutet,1016792,Bordeaux
10476482018,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2018,Clos de Tart,1047648,Burgundy
10476482017,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2017,Clos de Tart,1047648,Burgundy
10476482016,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2016,Clos de Tart,1047648,Burgundy
10476482015,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2015,Clos de Tart,1047648,Burgundy
10476482014,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2014,Clos de Tart,1047648,Burgundy
10476482013,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2013,Clos de Tart,1047648,Burgundy
10476482012,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2012,Clos de Tart,1047648,Burgundy
10476482011,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2011,Clos de Tart,1047648,Burgundy
10476482010,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2010,Clos de Tart,1047648,Burgundy
10476482009,Jan-21,"Clos de Tart, Clos de Tart Grand Cru",2009,Clos de Tart,1047648,Burgundy
11139702017,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2017,de la Janasse,1113970,Rhone
11139702016,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2016,de la Janasse,1113970,Rhone
11139702015,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2015,de la Janasse,1113970,Rhone
11139702014,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2014,de la Janasse,1113970,Rhone
11139702013,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2013,de la Janasse,1113970,Rhone
11139702012,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2012,de la Janasse,1113970,Rhone
11139702011,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2011,de la Janasse,1113970,Rhone
11139702010,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2010,de la Janasse,1113970,Rhone
11139702009,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2009,de la Janasse,1113970,Rhone
11139702018,Jan-21,"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2018,de la Janasse,1113970,Rhone
11100122017,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2017,Domaine Jean Louis Chave,1110012,Rhone
11100122016,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2016,Domaine Jean Louis Chave,1110012,Rhone
11100122015,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2015,Domaine Jean Louis Chave,1110012,Rhone
11100122014,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2014,Domaine Jean Louis Chave,1110012,Rhone
11100122013,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2013,Domaine Jean Louis Chave,1110012,Rhone
11100122012,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2012,Domaine Jean Louis Chave,1110012,Rhone
11100122011,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2011,Domaine Jean Louis Chave,1110012,Rhone
11100122010,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2010,Domaine Jean Louis Chave,1110012,Rhone
11100122009,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2009,Domaine Jean Louis Chave,1110012,Rhone
11100122008,Jan-21,"Domaine Jean Louis Chave, Hermitage, Rouge",2008,Domaine Jean Louis Chave,1110012,Rhone
10733682018,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2018,Domaine Leflaive,1073368,Burgundy
10733682017,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2017,Domaine Leflaive,1073368,Burgundy
10733682016,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2016,Domaine Leflaive,1073368,Burgundy
10733682015,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2015,Domaine Leflaive,1073368,Burgundy
10733682014,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2014,Domaine Leflaive,1073368,Burgundy
10733682013,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2013,Domaine Leflaive,1073368,Burgundy
10733682012,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2012,Domaine Leflaive,1073368,Burgundy
10733682011,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2011,Domaine Leflaive,1073368,Burgundy
10733682010,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2010,Domaine Leflaive,1073368,Burgundy
10733682009,Jan-21,"Domaine Leflaive, Batard-Montrachet Grand Cru",2009,Domaine Leflaive,1073368,Burgundy
10515082018,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2018,Domaine Ponsot,1051508,Burgundy
10515082017,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2017,Domaine Ponsot,1051508,Burgundy
10515082016,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2016,Domaine Ponsot,1051508,Burgundy
10515082015,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2015,Domaine Ponsot,1051508,Burgundy
10515082014,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2014,Domaine Ponsot,1051508,Burgundy
10515082013,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2013,Domaine Ponsot,1051508,Burgundy
10515082012,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2012,Domaine Ponsot,1051508,Burgundy
10515082011,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2011,Domaine Ponsot,1051508,Burgundy
10515082010,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2010,Domaine Ponsot,1051508,Burgundy
10515082009,Jan-21,"Domaine Ponsot, Clos de la Roche Grand Cru, Cuvee Vieilles Vignes",2009,Domaine Ponsot,1051508,Burgundy
11227502017,Jan-21,"Dominus, Napa Valley",2017,Dominus,1122750,California
11227502016,Jan-21,"Dominus, Napa Valley",2016,Dominus,1122750,California
11227502015,Jan-21,"Dominus, Napa Valley",2015,Dominus,1122750,California
11227502014,Jan-21,"Dominus, Napa Valley",2014,Dominus,1122750,California
11227502013,Jan-21,"Dominus, Napa Valley",2013,Dominus,1122750,California
11227502012,Jan-21,"Dominus, Napa Valley",2012,Dominus,1122750,California
11227502011,Jan-21,"Dominus, Napa Valley",2011,Dominus,1122750,California
11227502010,Jan-21,"Dominus, Napa Valley",2010,Dominus,1122750,California
11227502009,Jan-21,"Dominus, Napa Valley",2009,Dominus,1122750,California
11227502008,Jan-21,"Dominus, Napa Valley",2008,Dominus,1122750,California
10286582017,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2017,Domaine de la Romanee-Conti,1028658,Burgundy
10286582015,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2015,Domaine de la Romanee-Conti,1028658,Burgundy
10286582014,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2014,Domaine de la Romanee-Conti,1028658,Burgundy
10286582013,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2013,Domaine de la Romanee-Conti,1028658,Burgundy
10286582012,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2012,Domaine de la Romanee-Conti,1028658,Burgundy
10286582011,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2011,Domaine de la Romanee-Conti,1028658,Burgundy
10286582010,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2010,Domaine de la Romanee-Conti,1028658,Burgundy
10286582009,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2009,Domaine de la Romanee-Conti,1028658,Burgundy
10286582008,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2008,Domaine de la Romanee-Conti,1028658,Burgundy
10286582007,Jan-21,"Domaine de la Romanee-Conti, Echezeaux Grand Cru",2007,Domaine de la Romanee-Conti,1028658,Burgundy
10286612017,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2017,Domaine de la Romanee-Conti,1028661,Burgundy
10286612015,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2015,Domaine de la Romanee-Conti,1028661,Burgundy
10286612014,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2014,Domaine de la Romanee-Conti,1028661,Burgundy
10286612013,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2013,Domaine de la Romanee-Conti,1028661,Burgundy
10286612012,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2012,Domaine de la Romanee-Conti,1028661,Burgundy
10286612011,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2011,Domaine de la Romanee-Conti,1028661,Burgundy
10286612010,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2010,Domaine de la Romanee-Conti,1028661,Burgundy
10286612009,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2009,Domaine de la Romanee-Conti,1028661,Burgundy
10286612008,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2008,Domaine de la Romanee-Conti,1028661,Burgundy
10286612007,Jan-21,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2007,Domaine de la Romanee-Conti,1028661,Burgundy
10286742017,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2017,Domaine de la Romanee-Conti,1028674,Burgundy
10286742016,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2016,Domaine de la Romanee-Conti,1028674,Burgundy
10286742015,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2015,Domaine de la Romanee-Conti,1028674,Burgundy
10286742014,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2014,Domaine de la Romanee-Conti,1028674,Burgundy
10286742013,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2013,Domaine de la Romanee-Conti,1028674,Burgundy
10286742012,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2012,Domaine de la Romanee-Conti,1028674,Burgundy
10286742011,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2011,Domaine de la Romanee-Conti,1028674,Burgundy
10286742010,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2010,Domaine de la Romanee-Conti,1028674,Burgundy
10286742009,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2009,Domaine de la Romanee-Conti,1028674,Burgundy
10286742008,Jan-21,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2008,Domaine de la Romanee-Conti,1028674,Burgundy
10286872017,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2017,Domaine de la Romanee-Conti,1028687,Burgundy
10286872016,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2016,Domaine de la Romanee-Conti,1028687,Burgundy
10286872015,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2015,Domaine de la Romanee-Conti,1028687,Burgundy
10286872014,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2014,Domaine de la Romanee-Conti,1028687,Burgundy
10286872013,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2013,Domaine de la Romanee-Conti,1028687,Burgundy
10286872012,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2012,Domaine de la Romanee-Conti,1028687,Burgundy
10286872011,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2011,Domaine de la Romanee-Conti,1028687,Burgundy
10286872010,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2010,Domaine de la Romanee-Conti,1028687,Burgundy
10286872009,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2009,Domaine de la Romanee-Conti,1028687,Burgundy
10286872008,Jan-21,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2008,Domaine de la Romanee-Conti,1028687,Burgundy
10286902017,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2017,Domaine de la Romanee-Conti,1028690,Burgundy
10286902016,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2016,Domaine de la Romanee-Conti,1028690,Burgundy
10286902015,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2015,Domaine de la Romanee-Conti,1028690,Burgundy
10286902014,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2014,Domaine de la Romanee-Conti,1028690,Burgundy
10286902013,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2013,Domaine de la Romanee-Conti,1028690,Burgundy
10286902012,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2012,Domaine de la Romanee-Conti,1028690,Burgundy
10286902011,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2011,Domaine de la Romanee-Conti,1028690,Burgundy
10286902010,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2010,Domaine de la Romanee-Conti,1028690,Burgundy
10286902009,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2009,Domaine de la Romanee-Conti,1028690,Burgundy
10286902008,Jan-21,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2008,Domaine de la Romanee-Conti,1028690,Burgundy
10287042017,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2017,Domaine de la Romanee-Conti,1028704,Burgundy
10287042016,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2016,Domaine de la Romanee-Conti,1028704,Burgundy
10287042015,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2015,Domaine de la Romanee-Conti,1028704,Burgundy
10287042014,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2014,Domaine de la Romanee-Conti,1028704,Burgundy
10287042013,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2013,Domaine de la Romanee-Conti,1028704,Burgundy
10287042012,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2012,Domaine de la Romanee-Conti,1028704,Burgundy
10287042011,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2011,Domaine de la Romanee-Conti,1028704,Burgundy
10287042010,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2010,Domaine de la Romanee-Conti,1028704,Burgundy
10287042009,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2009,Domaine de la Romanee-Conti,1028704,Burgundy
10287042008,Jan-21,"Domaine de la Romanee-Conti, La Tache Grand Cru",2008,Domaine de la Romanee-Conti,1028704,Burgundy
10094792017,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2017,Ducru-Beaucaillou,1009479,Bordeaux
10094792016,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2016,Ducru-Beaucaillou,1009479,Bordeaux
10094792015,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2015,Ducru-Beaucaillou,1009479,Bordeaux
10094792014,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2014,Ducru-Beaucaillou,1009479,Bordeaux
10094792013,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2013,Ducru-Beaucaillou,1009479,Bordeaux
10094792012,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2012,Ducru-Beaucaillou,1009479,Bordeaux
10094792011,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2011,Ducru-Beaucaillou,1009479,Bordeaux
10094792010,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2010,Ducru-Beaucaillou,1009479,Bordeaux
10094792009,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2009,Ducru-Beaucaillou,1009479,Bordeaux
10094792008,Jan-21,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2008,Ducru-Beaucaillou,1009479,Bordeaux
10094822017,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2017,Duhart-Milon,1009482,Bordeaux
10094822016,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2016,Duhart-Milon,1009482,Bordeaux
10094822015,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2015,Duhart-Milon,1009482,Bordeaux
10094822014,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2014,Duhart-Milon,1009482,Bordeaux
10094822013,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2013,Duhart-Milon,1009482,Bordeaux
10094822012,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2012,Duhart-Milon,1009482,Bordeaux
10094822011,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2011,Duhart-Milon,1009482,Bordeaux
10094822010,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2010,Duhart-Milon,1009482,Bordeaux
10094822009,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2009,Duhart-Milon,1009482,Bordeaux
10094822008,Jan-21,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2008,Duhart-Milon,1009482,Bordeaux
10095672017,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2017,L'Eglise-Clinet,1009567,Bordeaux
10095672016,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2016,L'Eglise-Clinet,1009567,Bordeaux
10095672015,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2015,L'Eglise-Clinet,1009567,Bordeaux
10095672014,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2014,L'Eglise-Clinet,1009567,Bordeaux
10095672013,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2013,L'Eglise-Clinet,1009567,Bordeaux
10095672012,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2012,L'Eglise-Clinet,1009567,Bordeaux
10095672011,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2011,L'Eglise-Clinet,1009567,Bordeaux
10095672010,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2010,L'Eglise-Clinet,1009567,Bordeaux
10095672009,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2009,L'Eglise-Clinet,1009567,Bordeaux
10095672008,Jan-21,"Chateau L'Eglise-Clinet, Pomerol",2008,L'Eglise-Clinet,1009567,Bordeaux
10096422017,Jan-21,"Chateau L'Evangile, Pomerol",2017,Chateau L'Evangile,1009642,Bordeaux
10096422016,Jan-21,"Chateau L'Evangile, Pomerol",2016,Chateau L'Evangile,1009642,Bordeaux
10096422015,Jan-21,"Chateau L'Evangile, Pomerol",2015,Chateau L'Evangile,1009642,Bordeaux
10096422014,Jan-21,"Chateau L'Evangile, Pomerol",2014,Chateau L'Evangile,1009642,Bordeaux
10096422013,Jan-21,"Chateau L'Evangile, Pomerol",2013,Chateau L'Evangile,1009642,Bordeaux
10096422012,Jan-21,"Chateau L'Evangile, Pomerol",2012,Chateau L'Evangile,1009642,Bordeaux
10096422011,Jan-21,"Chateau L'Evangile, Pomerol",2011,Chateau L'Evangile,1009642,Bordeaux
10096422010,Jan-21,"Chateau L'Evangile, Pomerol",2010,Chateau L'Evangile,1009642,Bordeaux
